text	readability
Stadt X wohnt man in Ruhe. Üblicherweise Stadt X ist sehr ruhig. Da passiert kaum was. Normale Familie und Einzelperson wohnen in eine Haus. Es giebt sehr wenige Hochhäuse. So hoch ist es auch nicht. Ungefähr drei Etage oder am meisten fünf Etage. Meiste Hochhäuse sind Geschäfte. Doch manche sind wie ein kleine Appartment. Meine Meinung nach ist in Stadt X giebt es sehr viele Geschäfter. Meine Stadt Stadt X ist nicht so berühmt. Viele Leute kennen Stadt X nicht. Trotzdem wollen vielen Leute in Stadt X leben. Die meisten von dem ist Musiker, Prister oder Schwerster. Man kann so denken, dass Stadt X sehr leicht zu einer Wohnung kaufen oder mieten kann. Aber es ist eigentlich ganz anderes als man denkt. Es ist sehr schwer ein Wohnung zu mieten. Kaufen ist vielleicht einfacher als mieten. Denn Kaufen ist einfach kaufen mit Geld. Aber mieten ist schwer ohne Kontakte. Die Zeitung ist auch ein wichtigen Information. Man kann so sagen, dass alle mögliche Haus im Zeitung stand. Man kann auch natürlich bein Internet suchen aber es giebt nicht so viele Häuse. Ein WG zu mieten ist auch nicht leicht. Fast jeder WG sind volle person. Auch wenn man im Studierbürge bietet, muss man wenigsten 1 Monate warten. Wenn man ein Ausländer ist, wird es mehr schwer. Man muss beachten, dass man schon gut Deutsch sprechen kann, eine Beruf hat oder Studiert hauptsache man muss etwas im Alltag machen, versichert, und ein Konto hat. Danach wird etwas leichter eine Wohnung zu mieten.	0
                                         Stadt X, 12.3.2012 Lieber Michael            Ich muss ein Wohne nach Stadt Y gehen Ich habe ein termin. kannst du meine katze (Mietze) nehmen? Du musst hilfen mir. Sie ist Süß und Du musst essen ihr geben Kannst du Mietze am 13.03. nehmen? Und Du musst mit ihr spielen. Alle brauchst du ein ball. (Ja ein ball und Sie ist nicht ein hund) Danke, bist bald Michael Friedrich Meier	3
"Maria Meier                           28.Oktober 2011 1728 Stadt X  Aupairsglobal Bahnhofstr. 101 65185 Wiesbaden  Informationen über Ihre Anzeige  Sehr geehrte Damen und Herren, ich habe Ihre Anzeige gelesen und ich möchte weitere Informationen.   Seit Jahren studiere ich Deutsch. Mein Niveau ist nicht genugend so habe ich beschliessen, auf Deutschland zu leben. Eine Au-pair-Stelle schien eine gute Lösung. Ich habe einige Fragen: Ich bin 17 Jahre alt. So müssen meine Eltern die Formalitäten unternehmen? Ich mag nicht grossen Städte, weil ich ruhig und still bin Ist es möglich, dass ich meine ""Familie"" wähle? Das Ziel meiner besuch ist Deutsch zu lernen. Aber, naturlich, Zeit für Spass ist auch wichtig. Welche Freizeitaktivitäten schlagen Sie vor?  Ich warte Ihre Antwort mit Ungeduldigkeit Wenn Sie mehrere Informationen über mir wollen, antworte ich gern.  Ich hoffe, dass ich eine Familie mit Kindern interessiere.  Mit freundilichen Grüssen  M Meier"	1
Lieber Jens, Herzliche Glückwünsche. Ich Gratuliere Ihen und Ihre Frau auf das neue Baby. Du bist jetzt ein Vater. Das ist Super. Wie heißt das Baby? Also, ist seine Baby Männlich oder Weiblich. Ich glaube es/sie is sehr shön/nett. Ich denke sehr gut. Wie es der Mutter des Babys geht? Sagt sie; ich shicke meine Grüßen und besuche ich übermorgen mit viele Geschenke für das Baby. Wir bedanken uns bei Gott schön Tag noch.  Mit freundlichen Grüßen, Katharina	4
Liebe Silke Viele Dank von deine Briv. Mir geit ist gut in disem zeit ich suche arbeit von meinem Beruf.  Deine Kinder schön groß. Für Max zu seine Geburtstag ich habe schön gekauft eine Katze, Darum ich weis genau sein geburstag Viele Gruße S. Müller	2
                                              Deutschland, Stadt X 22/03/2012 Lieber Dana! Ich würde gern dir besuchen. Das ist super Idee, weil ich dich viele Zeit nicht gesehen habe, und will ich gern Türkei zehehen. Ich freue mich, dass du hast viel Spaß da. Velleicht kannst du mir eine schöne Rocke wünschen, das wär sehr nett. Ich wohne jetzt mit meinen Mutter in Stadt Y. Meine alle Famillie wohnen in Polen. Deutschland gefällt mir super. Ich wohne hier schon 4 Monaten und spreche ich viele, viele besser. Ich warte für deine Antwort! Ville Grüße Eva	2
Liebe Freundin Julia, ich hoffe, dass es dir sehr gut geht. Ich schreibe dir dise E-Mail, weil ich deine hilfe unbedingt brauche.  Bald würde ich nach meine Heimatland reisen. Meine Schwester ist Schwierig müde, dann wäre ich für ein paar Tage nicht zu hause. Die Probleme ist, dass ich  nicht mein Hund mitbringen kann. Darf ich auf dich Zahlen, um mein Hund sich zu kümmern. Wie wäre es, wenn ich hole mein Hund bei dir am Samstag ab, weil ich am Sonntag fliegen muss. Du wärst auch sehr nett, wenn ich dir die tägliche aufgabe meinen Hund lassen kann. Es wird einmal pro tag gegeben werden, aber vergess nicht bitte mit dir abholen während deine Spaziergang, damit er  dir sich gewöhnen kann. Ich danke dir sehr und ich weiß, dass du immer für mich da wärst. Viele Größe Maria Winkelmann	3
                                                 27.02.2012.                                                  Stadt X Liebe Silke, vielen Dank für deinen Brief. Uns geht es ganz gut. Meine Familie und ich wollen wir dir besuchen. Eigentlich haben wir nicht so viel Zeit, aber ich wollte ein paar Tage dir besuchen.  Tiere mag ich nicht. Ich will Tiere, aber ich schaue nur an. Meine Familie wollen auch dir besuchen. Sie fragen immer mich, wann hast du Zeit? Wenn Zeit du hast, besuchen wir bei Silke. Diese Zeit haben wir zusammen besuchen. Wir haben zusammen party machen. Wir würden sehr freuen. Hoffentlich bis bald Katharina	2
                                    Stadt X, 13.03.2012 Lieber Michael, vielen Dank für deine Brief, du so schnell züruck geschreibt. Die Silvesternacht habe ich wie jedes Jahr mit Eltern und Schwester verbracht. Wir auch haben gemeinsam gekocht und gegessen. Später sind wir dann in die Hof gegangen, wo wir uns das Feuerwerk angesehen habe. Es war auch echt super. Mein Wunsch für das neue Jahr ist klar jetzt Deutschkurs bestanden und neue arbeit findet. Im Endejahr werde ich neue auto kaufen.  Bei mein Arbeit nicht Neues gibt. Immer dass selber, jeden Tag bischen ander. Meine Schefin ist net und sympatisch. Gerne wir mussen zusamen treffen. Wenn dir passt Ostern? Kann wir noch telefoniren und reden was sollten machen? Ich warte auf Deine anruft. Herzliche Grüße Maria	2
Meiner Meinung nach ist dieses Thema sehr interessant. Immer mehrere Menschen nutzen heutzutage keine Traditionen seines Heimatlandes, weil die Welt globaliziert. Die Schnellimbisse wurde  an der Welt gegründet. Immer wenige traditionische Speise zur Verfügung genommen. Die Entwicklung den Ländern sind mit dem Globalization angefangen. Alle Länder gibt es verschiedene Orten, wo wir die Kultur befinden können. In Ungarn gibt es viele Plätze wie zum Beispiel: Heldenplatz, Museum von Ludwig, Parlament. In diesen Plätzen können wir die ungarische Kultur erfahren. Wenn wir mehrere Informationen wissen möchten, können wir via Internet nachlesen. Dort gibt es verschiedene Links, wo wir uns auf die Volkslieder und Volkstanzen informieren können. Verschiedene Nationaltage gibt es in Ungarn wie zum Beispiel: am 1. Mai, am 23. Okt., am 20. August. Diese Datums sind am wichtigste. Diese Traditionen sind so wichtig, wenn wir sie fordern könnten, würden die Traditionen seines Heimatlandes bleiben. Ich denke, dass wir die Geschichte aus den Kurtur kennen lernen können. Aber das Globalization ist positiv Prozess, weil die Länder mit diesem entwickeln können.	0
Liebe daniela wie gehetdir. wo bis du zu zeit. ich möchte mit dir Schwimen gehen Has du Zeit wann können wir uns Trefen wier können uns morgen Trefen Daniela wen du morgen kommen kannst Birings du bitte 6 Kaser Börcen mitt bitte Bis morgen, Friedrich	4
Liebe Dana, viele Dank für auf dem brief. Kann ich ihn besuch on wochenende. zu hause gratuliert zur bestandenen Prufung. Soll ich dir von hier	2
Liber Jens Herzliche Glückwünsche zum Babys geburt. Ich wünschen fil Gluk und fill, will Gisundheit. Söine Gruße daine froindin.	4
Maria Meier Bahnhofsstraße 12345 Stadt X Kosove                                                       Stadt X, 20.03.2010 Computer-Spezialist Odenwaldstrasse 5 53119 Bonn Bewerbung um ein Praktikum Seehr Geehrte Damen und Herren Ich habe Fachhoch-Schule für Informatik an der Universität in Kosovo abgeschlossen. Während meines Studiums habe ich ein Praktikum in einer Firma gemacht. Jetzt arbeite ich aber nur 30% bei einer Firma in Stadt X Im Team in dem ich arbeite, gibtes Informatiker aus Deutschland die für ein Projekt gekommen sind Ich habe einen Intensiven Deutschkurs in Stadt X gemacht. Mein Ziel ist eine weitere Ausbildung im Informatik-ID-Systemkauffrau zu machen, und in einer Firma im Ausland Erfahrungen sammeln. Da im Kosovo eine  Arbeitslosigkeit herrscht, ein Praktikum in ihrergrosse Firma wäre für mich eine grösse Chance für eine Stelle zu finden oder weiter zu studieren. Ich bin zuverlässig, Teamfähig, kommunikativ, sowie neugierieg, ich lerne viel Neues. Neben dem Albanisch, spreche ich Kroatisch, Englisch und im Deutsch habe ich gute Kenntnisse. Ich reise gerne, sehr oft bin ich Unterwegs, wenn ich Ruhe brauche lese ich ein Buch oder zeichne. Ich würde mich sehr freuen, wenn es eine Möglichkeit gäbe ein Praktikum bei Ihnen zu machen, und es sich mich melden würden. Liebe Grüsse Maria Meier Anlage: Lebenslauf                Zeugnisse	1
Liebe Anna, Wie geht es Dir? Mir geht es gut. Ich möchte am Samstag mit Dir schwimmen gehen Freibad mit Dir. Soll Ihr etwas mit bringen_ Vielleicht Brot Kuchen und Wasser? Dank Dir für die Einladung. Herzliche Grüße - Deine Freundin. Tschüss Julia	4
Liebe Daniela, wie geht es Dir? Ich möchte mit Dir schwimmen gehen. Willst du mit mir schwimmen. Ich möchte am Samstag gehen. Können Wir n am Samstag schwimmen gehen. Hast Du am Samstag Zeit. Du sollst einen Bickini mit bringen. Ich möchte uns zum Schwimmbad treffen. Bitte ruf mich an! Ich warte dich Antwort. Herzliche Grüße Maria	4
                          Stadt X 06.01.2012 Libe Julia Ich muss am Donnerstag nach Berlin fharen, abe ich kann nicht meine Katze mitnehmen. Kannst du dich meine Katze füttern. Ich werfe Meine Schlüsse  beim meine nachbarine frau Müller. Bitte nicht vergessen Am Sonntag bin ich zurück fharen. Danke im für Hillfe Mit freundlichen Grüßen Eva Schmidt	3
Sehr geehrte zukünftige Kollegen, da viele ausländische Fachkräfte an unserem Betrieb interessiert sind, fand ich es sinnvoll einen Text über die Wohnverhältnisse zuverfassen. Es gibt einige Dinge die man beachten sollten, wenn man eine Wohnung kauft darf man nicht viel Krach machen weil sich die Menschen im Haus beschweren könnten, eine Wohnung wird meistens mit Milte bewohnt, was bei einem Haus etwas anders ist. Meistens sind sie zuverkaufen, es kommt aber auch vor das man sie mieten kann, was aber sehr  teuer sein kann. Wohnungen sind meist sehr central gebaut so das man alles leicht und schnell finden kann, wie Universitäten, Einkaufscentren oder viele andere Dinge, Häuser sind meist ausserhalb zufinden und sind für Familien sehr bequem bewohnbar. Der Wohnungsmarkt ist sehr groß, man muss die Wohnungssuche oder Haussuche mit sehr viel Geduld durchführen. Familien leben gerne und meisten in Familienhäusern und Einzelperson mit anderen Menschen in einer sogenannten WG (Wohngemeinschaft) oder sie hausen in einer kleinen gemütlichen Wohnung. Diese Dinge sind meist immer so aber es gibt selbstverständlich ausnahmen, wie mit allem. Ich hoffe man konnte sie gut informieren über das Wohnverhältnis falls Sie Fragen haben können Sie sich gerne an uns wenden. Mit freundlichen Grüssen	0
Das Thema ist von besonderer Aktualität. Heutzutage ziehen immer mehr Leute aus beruflichen Gründen nach Stadt X/Stadt Y um. Viele von diesen Leuten stammen aus anderen Ländern. Bevor man nach Stadt X/Stadt Y umzieht, sollte man über den Wohnungsmark nachdenken. Wie und wo man in einer Stadt lebt, ist underschiedlich von Stadt zu Stadt un einer der wichtigsten Faktoren, um den Erfolg des Umzogs zu garantieren. Dazu gibt es entscheidende Faktoren: Lebensarten von Familien und Einzelpersonen, bestimmte Hinweise und die Frage - Mieten oder Kaufen. Familien und Einzelpersonen sind häufig in Stadt X/Stadt Y Nachbaren. Obwohl ihre alltägliche Aktivitäten unterschiedliche sind, gibt es viele Ähnlichkeiten: Arbeit und Freizeit sind dafür beispielhaft. Sicher orientiert sich die Freizeitaktivitäten einer Familie über die Kinder. Was für nicht nur Familien sondern auch für Einzelpersonen wichtig ist, ist der Stadtteil. Das bedeutet, dass man möchte, nicht, zu viel Zeit unterwegs sein. Dazu gibt es zwei wichtige Hinweise. Erstens: Es ist kritisch in Stadt X ein Auto zu haben. Öffentlich Verkehrsmittel ist unterentwickelt. Zweitens kann der Verkehr schlecht sein, wie zum Beispiel Stau, Umfälle usw. Durch gute Vorbereitung kann viele Probleme vermieden werden. Ob man ein Haus oder eine Wohnnung mieten oder kaufen sollte, ist ein schwer zu beantwortende Frage. Die Antwort hängt von vielen Faktoren ab. Es ist empfehelnswert einen Immobilienmakler zu beauftragen, um die Vorteile und Nachteile zu vergleichen und die Regeln kennenzulernen. Ich bin der Ansicht, dass bei der Ankunft in einer neuen Stadt und einem neuen Land eine Wohnung oder ein Haus zu mieten ist empfehlenswert. Abschließend könnte man zu dem Ergebnis kommen, dass solch ein Umzog zu kompliziert wäre. Dem kann ich nicht zustimmen. Es gibt viele Faktoren, an die man denken muss. Aber die Gelegenheit einen in einen neuen Stadt sollte ergriffen werden.	0
Lieber Jens                                     31.05.2012 Stadt X herzlich Glückwünsche haben jetes eine Name für Inen Kind und wigsset jetes Ihre Frau jtez alls ok alls ardnom Mit Frenndlichen Grüßen Stefan	4
Hallo Maria, Ich bin zwei Tage nicht zu Hause Am Samstag ich fahre nach Stadt X Können Sie bitte meine Katze füttern. Fille Danke.	3
Hiermit finden sie die wichtigsten Informationen über den Wohnungsmarkt meiner Stadt. Wenn man die Wohnung in meiner Stadt mieten will, muss er zu erst in Bewolkerungsdients meiner Stadt sich anmelden. dann bekommt er eine Aufenthalsberechtigung. Bei der suche nach eine Wohnung ist es wesentlich eine Wohnungsvermittlersagentur besuchen, dort gibt es möglichkeit schneller und günstiger eine Wohnung, die mit ihre Bedurfnisse entprechen. Für ein Ehepaar ohne Kinder, steht zwei Wohnung-Zimmers Zu Verfüngung. Eine Familie mit zahlreichen Kindern ist verflichtet mehr als 4 Zimmerwohnungen zu leisten. Wenn man ein Musikinsturment sowie klavier order Guittare hat, ist es auch erfordelich zu sagen. Daraufhin bekommt eine buchung für lärme. Es ist erlaubt einen Hund zu besitzen. Er muss regiestriert werden. Anderfall für den Alleinstenden, gibt es Viele Möglichkeiten. Er kann in einem Studoo wohnen, ein bis zweihalbzimmer wohnen. Es gibt auch ein Wohngemeinschaft darf kann er mit anderen Mitbewohnern, die rechnung teilen und es kostet wichklich günstiger. Stattdessen auf den Fall der Wohnung zu kaufen, dann gibt es viele Vorausetzungen. Zu Erst mussen sie genug Gled im Konto haben, danach erfüllen alle Administrative Bendingungen. Diese Kauf kann bar oder monatlich sein. Wenn man die Kinder hat, kann er diese Rechnung auf die Weitergeneration wiederbezahlen. Unser Wohnungmarkt setzt alle Möglichkeiten für ein angenehmes Leben zur Verfügung. Aber dies hängt von ihrem Geschmack ab.	0
Eva Meier Zentralplatz 1 12345 Stadt X Computer-Spezialist Odenwaldstraße 5 53119 Bonn Betreff: Bewerbung als Praktikantin                               Stadt X 22, Marz 2010 Sehr geehrte Damen und Herren, Mit großem Interesse habe ich Ihre Anzeige in der Zeitung gelessen. Sie suchen eine leistungsfähige Praktikantin für den Verkauf in Ihre Geschäft. Deshalb möchte ich mich um diese Stelle Bewerben. Nach einem Erfolgreichen Abschluß meines Studiums in Betriebswissenschaften hätte ich gern meine Kenntnisse erweitern. Ich habe in meinem Studium nicht nur über die Grundlagen des Verkaufs gelernt sondern auch über Informatik. Ich habe seh viel interesse für elektronischer Datenverarbeitung. Und bin über Computers sehr begeistert. Ich bin Single deshalb verfüge ich über Flexibilität und Mobilität Ich erwarte meine fähigkeiten und kenntnisse in Ihre. Firma zu erweitern. Über einem persönlichen gespräch würde ich mich sehr freuen, damit Sie sich einem besseren eindruck von mir machen konnen. Die Stelle kann ich bereits ab den 23. Marz 2010 anfangen. Mit freundlichen Grüßen, Eva Meier	1
