text	readability
Ich will nicht eine große Wohnung, 60 qm ist ok. Meine neue Arbeit ist als Buchhaldung bei dem Firma Telecom, hoffentlich kannst du eine Wohnung in Nähe finde.	4
Viele wollen es verkaufen  aber auf zu hohem Preis.	0
Die Gerichte seinen nationale Küche öfter kochen.	0
Ich denke, das man soll auch die Speisen des Gastlandes probieren.	0
Aauch für denen die in Stadt X beruflich sind, ist das eine gute Alternative.	0
Ich bin suchen Wohnung in Neuburg, ich habe eine neuen Arbait gefunden.	4
Uns geht es auch ganz gut.	2
Ich mochte auch noch wissen, welche meinen Rechte und Pflichten sind.	1
Du weißt dass wir nicht Silvester ferien.	2
5 Jahren.	3
Ich bringe alle mit.	4
Jetzt ist meine Arbeit besser, daher verdiene ich mehr Geld.	2
Denn ohne Traditionen verliert man die Identität.	0
Liebe Julia, wie geht´s?	3
Über eine Antwort von Ihnen freue ich mich und verbleibe  Mit freundlichen Grüßen Maria Meier	1
Lieder konnte ich nicht gehen.	3
Ich möchte alles Informationen fur Interner bekommen.	1
Deshalb ich möchte weiter Information wissen.	1
Weil ich nur ein bischen Deutsch spreche aber ich habe 1 Jahr in Deutschland gewohnt und ich möchte mehr Deutsch lernen, dann ich habe Angst, dass ich immer Deutsch sprechen muss.	1
Danke für ihr hilfe   und ich freue mich für ihre anrüfen.	3
Wir können zu Musik nach swimmen hören!	4
Maria Meier Müllergasse 1A 12345 Stadt X Au-pair-Agentur Schultz & Partner Regenstrasse 101 90451 Nürnberg                                                  Stadt X den 18.	1
Ich möchte meine Eltern Besuchen.	3
Mit Freundlichen Großen Maria	4
Ich gratuliere und wünsche viel Glük, Gesund und alles Gute.	4
Viele danke!	4
Weil ich als Lehrerin für russische Sprache und Literatur keine Stelle finden kann, möchte ich gerne nach der Ausbildung eine Erzieherin werden.	0
Oh, das ist SUPER, wunderbar, toll!	4
Magst du mit mich zu Strand gehen?	4
Katharina Winkelmann                    Stadt X, 08 Oktober 2011 Bahnhofsstraße 12 Mob.	1
Glückwünsch zu babY.	4
Unsere Kultur im Ausland Hiermit möchte ich meine eigenen Erfahrungen im Zusammenhang mit dem Üben unserer Kultur, wenn wir im Ausland sind mitteilen.	0
Was für Menschen sind die, die das Wohnen?	0
Viel Glück!	0
Wenn Sie in unserer Firma arbeiten möchten, haben sie viele Möglichkeiten, eine Wohnung in unserer Stadt zu finden.	0
Wie hoch ist die Miete?	3
Viele von diesen Leuten stammen aus anderen Ländern.	0
Liebe Grüße Julia	2
Habe ich schon ein Käfig.	2
Ich glaube, dass, wenn man nach einen anderen Land umzieht, soll man an der Kultur des Gastlandes orientieren, besonders, wenn man da nur kurz zeit verbracht.	0
So suche ich eine schöne Wohnung.	3
Der Wohnungsmarkt in Stadt X ist im moment von Angeboten übergeflüsst.	0
Nach meiner Rückkehr mal wieder zu Hause besuche.	2
Deshalb bitte ich Sie nicht nur, dass meine Fahrkarten erstattet werden, sondern auch, dass ich 5.000 € als Erstattung für diese schreckliche Erfahrung bekomme.	1
Zur Zeit studiere ich Journalistik in meiner Heimatstadt.	1
Ich möchte mir Dir schwimmen gehen.	4
Wäre möglichst ist - zwischen 3 - 10 Jahren.	1
Das war schrecklich.	1
Mit freundlichen Grüßen Katharina Winkelmann	1
Liebe Dana,                                             Stadt X 22.02.2012 Ich bin sehr gerne, du Prüfung schon fertig hast.	2
Hallo Julia, Ich bin einmal.	3
Wie hoch ist die wohnung miete?	3
0345-11111111	3
Aber wenn es im Haus nur eine Wohnung gibt, können Sie weniger Geld erhalten.	0
Wohnungsmarkt in mein Stadt.	0
Habe ich die Möglichkeit in die Schule zu gehen?	1
Während eines längeren Auslandsaufenthalts kann man aber nicht vermeiden, auch die jeweilige Kultur zu treffen und kennenzulernen.	0
Mir geht es gut.	3
Lieber Micael                                            Stadt X, 12.03.2012 vielen Dank für deine Brief, Ich wünsche dir auch alles Gute.	2
Zum Beispiel eine nette Familie und ein gutes essen.	1
                           13.03.12 Liebe Julia, Ich möchte eine hilfe von dich frgen.	3
Meine erste Märchen, die meine Eltern von Bruders Grimm und Hofmann.	0
Also eine Wohnung mit 4 zimmer, mit eine richtige schöner Balkon und noch mit eine Garage, weil ich eine neues Auto kaufen möchte.	3
Du sollst deine badenhose ein Tuch und dein iPod mitbringen.	4
Hast du Lust nächste Woche mit Julia bei uns kommen?	2
Ich wünsche mir, für dieses Jahr meher ruhe und gesundheit, weil in der lezte Jahr habe ich genug problebe gehabt.	2
Ich lege mich grossen Wert mit Menschenkontakt.	1
Beides ist wichtig und nötig.	0
Michael Meier Müller                                                   Stadt X, 27.7.2011 Bahnhofsstraße, 1 12345 (Stadt X)   Au-pair.Agentur Schultz & Partner Regenstr.	1
Ich moche alles Für dich wos broch.sdu Fon mir viele grüße Maria	2
Ich wünsche dir auch einen sehr schöne Jahr mit so viel Freud und Glück.	2
Leider muss ich feststellen, dass ich jeden Mittagessen allein im Restaurant essen musste.	1
Auspairsglobal Bahnhofstra 101 65185 Wiesbaden                           Stadt X                                                              04.11.2011.	1
Habe ich schon den Hund und die Katze zu Hause.	2
Ich freue mich auf seinen Einladung, leider kann ich nicht besuchen, weil ich viele Arbeit habe.	2
ich wünsche dir viel spaß in deiner Urlaub, bis bald Viele Grüße, Dein Friedrich	2
Und in solche Situationen muss man verstehen, dass man einige Traditionen nicht forzusetzen soll.	0
Ich wurde mich gefreut, wenn eine möglich gibt.	1
Daher könnte nämlich ein Problem mit einer Segretation entstehen.	0
Maria	4
Deswegen durfen wir Deutsch lernen.	0
Zum Beispiel: ich lebe in Deutschland seit zehn Jahren, aber ich weiß, dass ich in diesem Land ein Gast bin.	0
Sowohl die Industrie als auch den Staat investieren viel Geld in die Forschung.	0
Mit freundlichen Grüssen Julia Winkelmann Meier Müller Beilage: Diplom                 Zertifikate	1
Dabei konnte ich eine Erfahrung sammeln.	1
Europa, Socialfonds und viel mehr.	0
Kann man eine Lohn bekommen.	1
Diplom	1
Warum nicht mit mir.	3
Wann könenn wir besuchen?	4
Eigentlich wollen wir diese Jahr unsere Haus rennovieren.	2
Waren wir mit meinen Freunden.	2
Leider muss ich Ihnen mitteilen, dass meine Erwartungen in keiner Weise erfüllt wurden.	1
Wenn ich das Geld innerhalb zwei Woche nicht zuruck kriege, werde ich leider meinen Anwalt einschalten.	1
Je nachdem, ob einzelpersonen oder Familien nach Spanien auswandern, gibt es verschiedene Möglichkeiten.	0
Wenn jemand im Ausland lebt, muss es gerade bewusst sein, dass man sich an das Gastland anpassen muss.	0
Und wohin möchtest du dieseam wochenende Fahren?	3
Sie Ist Sie Gesund?	4
Ich danke Dier für deinen Brief.	2
Ich freue mich wenn ihr kommt!	2
Mit freundlichen Grüßen: Maria Meier	1
Es ist nicht richtig.	1
Nicht nur Kultur können wir sprechen, als auch Tradition.	0
Mit die Familie kann ich verschiedene Sprache nützen (Deutsch, Englisch, Spanisch...).	1
Ich wäre sehr dankbar, wenn du so eine findest.	2
Das Essen war sehr schlecht und ich konnte nicht jeden Tag mich duschen.	1
Ich werde Ihnen dankbar sein, wenn Sie meine Fragen antworten könnten und mir einen Brief schicken.	1
Ich habe eine Verwandte, die in Deutschland lebt und sie kann auch die Traditionen die Ungarn benutzen und auch die deutsche Aber zwischen Deutschland und Ungarn gibt es nicht so viele Unterschide.	0
In Freizeit möchte ich viele Aktivitäten teilnehmen.	1
                                                             27/02/2012,                                                              Stadt X Lieber Silke, Ich geht ganz gut und danke fur die frage.	2
Trotz diese Möglichkeit kann die Erkennung von anderen Kulturen sich lohnen.	0
Mit freundlichen Grüssen                        Eva Meier	1
Trotzdem sage ich: Toleranz ist sehr wichtig zwischen die Völkern und Menschen.	0
Liebe Eva.	3
Deshalb soll ein Person, die sowohl Türkisch als auch Deutsch sprechen aus dem deutschen übersetzen.	0
Der Wohnungsmarkt in meiner Stadt sehr gut entwickelt.	0
nicht vergesen Bade mantel und Schwimmen schen.	4
Der Stadt Xer Wohnungsmarkt Viele Einwohner des Schweiz Klagen über Wohnungsnot und Schwierigkeiten die Wohnung von einer Stadt in einanderer Stadt zu wechseln.	0
August kann ich als Praktikantin zur Verfügung stehen.	1
Es ist nicht alles!	1
Etwas gutes gibt es in jeder Kultur.	0
Ich bin sehr unzufrieden.	1
Dadurch kann man auch unsere Kenntnissen und Kultur erweitern und sozusagen Bürger der Welt werden.	0
Ich bin ausgebildete Systemkauffrau und war zunächst in meinem Ausbildungsbetrieb als Assistentin im neueröffnete Firma angestellt.	1
Mochtest du?	4
Ich kann das jeder empfahlen.	0
Meine Verwandten leben fast alle in Deutschland, aber ich habe Bekannte, die in den USA leben.	2
Aber bevor man das kauft, oder mietet, sollte man sehr klar über den Vertrag lesen.	0
4.01.2012.	3
Die Miete kostet 800 € pro Monat.	0
Suchst du Wohnung haustiere auch.	4
                                  2012.03.8 liebe Ingo, wie geht es dir Ich hoffe alles Famille sind gut Ich will was sagen endlich habe ich eine Arbeite in Neuburg gefunden Deshalb brauche ich eine Wohnung in Neuburg nächst monate aber nicht groß sein und nicht weit bitte Ich weiß nicht kannst mir helfen oder hast du kein Zeit.	4
Ein Haus, oder eine Wohnung zu mieten oder kaufen in Stadt X könnte entweder teuer oder billig sein.	0
Auser dem bei uns im Sommer ist so schön, wir geniesen die Natur und machen viele Ausflüge.	2
Man merkt es bei den Jugendlichen, die oft Englisch wichtiger als Deutsch für ihre Zukunft finden.	0
Ich habe neue Arbeit in Neuburg gefunden.	4
Aber ich konnte gar keine Infos und Hilfe bekommen.	1
Alles Liebe, deine Katharina	3
Ich bewerbe um dieses Stelle, weil ich mich entwickeln will.	1
Dank den fast unaufgehörten Bauwahn in und um Region Stadt X, ist es aber etwas einfacher in diese Region als in der übrigen Schweiz ein Wohnung zu finden.	0
Was möchtst du ein geschenke mitbringen?	2
Herzliche Glück wunsch zum bestande Prüfung Du hatte toll gemach!	2
Obwohl ich eine Deutsche bin, und das schon von Geburt an, ist meine Muttersprache Russisch, mit der ich erwachsen geworden bin.	0
Kannst du bitte, um meine Katze kummern?	3
Wenn ich in nächsten Sommer Zeit habe, besuche ich sie.	2
Das war eine große Party.	2
Ich schlage vor, Sie können mir eine richtige Job in eine richtige familie finden.	1
Den Zweck der Auswanderung soll man auch in Betracht nehmen.	0
Man kann so sagen, dass alle mögliche Haus im Zeitung stand.	0
Ich muss 15 Jan bis 21 Jan weg nach Stadt X. wenn ich zurück Komme, melde ich mich sofort an.	3
Ich habe eine Arbeit  in dein stadt gefunden.	4
Mit viele freündlich.	2
Ich nehme Obst und Gemüse Du bringst nur 2 Flasch Wasser.	4
Bin belastbar, mobil und flexibel, und übernehme ich gerne die Verantwortung.	1
Es könnte auch sein, dass ein Ausländer einen deutsch sprachigen Lebenspartner findet.	0
Z.B.	0
Eineseits es ist interessant, in dieser Umgebung zu leben.	0
Ich mochte gerne wissen, ob dass man Deutsch sprechen muss um sich bewerben.	1
Michael Meier Bahnhofsstraße 12 12345 Stadt X  Au-pair Agentur Schultz & Partner Regenstr.	1
ich bewerbe mich für die Praktikum Stelle in eure betrieb.	1
Du weißt schon, dass mein Hund dich liebt.	3
Ja, Naturlich.	0
Aber herzlichen Glückwunsch zur bestandenen Prüfung.	2
Es macht 56 Prozent.	0
Ich möchte gerne in anderen Gast familials als Au-pair arbeiten.	1
Du Sollst Meinem Hund auf Passen.	3
Ich habe schon die Prufüng A2 beim Göethe Institut gemacht und ich glaube, damit könnte ich schon bei der Deutsche Botschaft in Mexiko um einen Aufenthalts erlaubnis als Au-pair beantragen.	1
Ja, und wie es der Mutter des Babys geht?	4
Aber Ich habe keine Information.	3
Liber Ingo, ich habe eine Arbeit gefunden in Neuburg, ich begine 15 Juli meine Arbeit.	4
aber tut mir leid.	3
Möchtest du vielleicht das Schluss besichtigen?	3
Ein Gastland ist eine zweite Heimatland.	0
Hat die Wohnung einen Balkon?	3
Das Thema ist von besonderer Aktualität.	0
Alles in allem, ist es relativ einfach, einen Wohnort in Stadt X schnell und effektiv zu finden.	0
Lieber Ingo, konntest du E-Mail Atworten.	4
In Großer Stadt wie Delhi  es ist egal in Wohngemeinschaft zu leben.	0
Für di Jungen und dynamischen Mieter gibt es in diesem Hinsicht keine Schwierigkeiten.	0
Gestern wäre wir ins Theater gegangen, dass war so schön.	2
Ich habe eine Fahrkarte für eine Ausflug gekauft, aber ich kann nicht fahren.	3
Man kann zum Beispiel per Internet nachschauen, was auf dem Immobilienmarkt gerade frei ist, oder zu einem Makler gehen, um Hilfe zu bitten.	0
Jeder Verein hat seine Aufgaben und Ziele.	0
So wir müssen Mühe nehmen und kein Alkohol drinken.	0
Nach einigen Untersuchungen war das denn klar.	0
Sr. Eva	3
Demzufolge finden viele wichtige Konferenzen in Deutschland statt.	0
Das ist schne information wirdklich!	4
Die Tätigkeit könnte ich ab dem 1.	1
Leider, Vatter von meinem Freund mag Tiere nicht und er möchte keine zu Hause haben.	2
Also man sollte die beide Seite richtig schauen auch wenn die Tradition sehr wichtig sind.	0
Gibt es Freizeitaktivitäten?	1
Ist es eine Kleine Stadt aber mit vielen großen Industrie Firmen von daher ist nicht einfach eine Wohnung zu finden.	0
Mit freundlichen Grußen.	4
Welche Freizeitaktivitäten finden statt?	1
Wo ist deine Kinder geburst.	4
Vielleicht das Ostern Wochenende?	2
Wenn man in Länder wohnt, die viel mit Deutschland zusammenarbeiten, ist es sehr sinnvoll Deutsch zu lernen.	0
Auch die Freizeitangebot ist rießig, und es gibt in jedes Bezirk ein komplett Spektrum von Gastronomie, Kommerz, Kinos, Museen und Sportanlage, und die Stadt ist ausgesprochene gut verbunden durch vier solide offentlicheverkehrsmittel: Bus, Tram, U-bahn und S-bahn dienen dazu, die eindruck in einer kleine, fließende Stadt zu wohnen.	0
Mein Freund: Heute Morgen bin ich sehr Frühlig wann Ich habe (the news about the baby) Deine Kind gehört.	4
Leider war alles anderes als ich erwarten Habe.	1
Sie (die Einwandern) respektieren die Gesetze, die Bildungspolitik, gewöhnen sie sich an das Wetter.	0
Viel glückwünsch zum prüfung bestanden Istanbul ist sehr schön Stadt in der Türkei und intressant, aber man kann verwandt nicht in alles Stadt, weil es ist großer Stadt.	2
Man soll eigene Tradition und Kultur mit nehmen wenn man auswandern.	0
Über eine Einladung zu einem persönlichen Gespräch würde ich mich sehr freuen.	1
Wie geht es Sibylle?	4
Meine Wünsche für das neue Jahr ist dass ich mehr Freizeit habe.	2
Aber bevor Freitag!	3
Danke sehr.	4
Lieber Team des Aupairglobal ich warte dass Ihr mir alle informationen uber eure Angebote schickt und ich Danke euch für das Verständnis.	1
DIE ANZEIGE INTERESSIERT MIR SEHR, ABER DIESE INFORMATIONEN SIND FÜR MICH WICHTIG.	1
Nur muss man auch bedenken, dass die Leute andere Traditionen haben.	0
2010, Stadt X  AU-PAIR VERMITTLUNG   Sehr geehrte Damen und Herren, ich habe Ihre Anzeige vom 1.4.2010 gesehen und habe mich entschieden über diese Angebot mehr Informationen zu bekommen.	1
Ich freue mich auf deine besuch.	2
April nicht zu Hause bleibe.	3
Oder ich muss immer mit die Kindern von diese Familie bin.	1
Guten Rutsch!	2
Glückwunsch zur bestandenen Prüfung.	2
Es gibt schon Jungen die in einer WG wohnen, aber es ist noch nicht üblich.	0
Ich werde auf jeden Fall froh!	2
Hallo, meine freundin Daniiela, Ich möchte gern heute mit dir zum schwimmen kommen.	4
weil ich eine woch urlaub habe.	2
mit freundlichen Grüßen P. Tobias Schmidt	3
Ich habe schon lange von dir nichts gehört.	4
Invormieren Sie mir für diesen fach.	1
In die Zukunft verbleibe ich mit,                       ANLAGE: freundlichen Grüßen                                         1.	1
Mit freundlichen Grüßen Eva Winkelmann	1
Gegenseitige Toleranz ist sehr wichtig.	0
Darüberhinaus wird es oft als sehr positiv gesehen, wenn Sie sich in die Landessprache ausdrücken konnen und kann es auch zu einem löckeren personlichen Unterhaltung führen.	0
Aus diesem gründe möchte ich mein Praktikum in Deutschland machen, um so meine Sprachkentnisse in Deutsch zu verbessern.	1
Sie vermitteln, beraten und betreuen internationeler Au-pairs nach Deutschland.	1
Frau Katharina Winkelmann Bahnhofsstraße 1 12345  Wohnungsamt Zentralplatz 12 54321 Stadt X                                         Stadt Y, 10.02.2012 Sehr geheerte Damen und Herren, Ich bin Lehrerin von Beruf, bin nicht vereihatet und ich habe kein Kind.	3
Ich wünsche dir wieder einmal alles Gute für das neue Jahr!	2
Später sind wir nach Stodt X gefahren und den Zoo bestitigen.	2
Weil man von seiner Vergangenheit geprägt ist, und diese Vergangenheit besteht aus der Sprache und der Kultur seines Heimats sowie aus verschiedene Erlebnisse, die man dort erlebt hat und Leute, die man dort kennengelernt hat.	0
Auf diese Wiese kann man viele Missvärständnisse meiden, um ein glückliches Leben in Deutschland zu führen.	0
Die deutschen glauben, das überall in Deutschland jeder Deutsch sprechen muss.	0
Ich habe eine Probeme!!!	3
In den letzten zehn Jahren erhöhten sich die Wohnungs- und Hauspreisen und fast alle müssen einen Kredit aufnehmen, ihre Träume erfüllen zu können.	0
